100420539	LOC100420539
100420540	LOC100420540
100420541	LOC100420541
100420545	LOC100420545
100420546	GTF2IP5
100420547	LOC100420547
100420548	LOC100420548
100420549	LOC100420549
100420551	SSX18P
100420552	RBBP8P1
100420555	RPEP3
100420556	CPT2P1
100420557	NSRP1P1
100420558	CDCA4P3
100420563	LOC100420563
100420567	PGAM1P6
100420568	VDAC1P13
100420569	LOC100420569
100420571	RAB1AP1
100420572	LOC100420572
100420574	VDAC2P4
100420575	LRRC57P1
100420576	LOC100420576
100420580	LOC100420580
100420583	LOC100420583
100420584	LOC100420584
100420586	LOC100420586
100420587	LOC100420587
100420588	MIX23P5
100420589	DNAAF11P1
100420590	RPEP6
100420591	OSBPL9P3
100420593	GTF3AP4
100420607	RBBP8P2
100420608	RPP40P2
100420611	CENATACP1
100420612	ERP29P1
100420613	LRRC34P2
100420615	LOC100420615
100420617	LOC100420617
100420618	PLD5P1
100420620	MCUR1P2
100420621	MTAPP2
100420627	GSTA8P
100420631	BTRCP1
100420633	PGAM1P10
100420638	LOC100420638
100420641	LOC100420641
100420642	LOC100420642
100420644	LOC100420644
100420647	LOC100420647
100420648	LOC100420648
100420650	PGAM1P7
100420653	LOC100420653
100420656	QTRT1P1
100420658	LOC100420658
100420660	PGAM1P11
100420665	RPEP4
100420666	KDM3AP1
100420667	LOC100420667
100420669	SLC44A3P1
100420670	NPAP1P8
100420671	NPAP1P5
100420673	LOC100420673
100420678	CCDC150P1
100420679	LOC100420679
100420680	LOC100420680
100420681	PGAM1P9
100420683	LOC100420683
100420689	GOLM2P1
100420693	LOC100420693
100420695	ABT1P1
100420707	LOC100420707
100420710	TPST2P1
100420711	LOC100420711
100420734	RAB5CP1
100420737	NEFMP1
100420738	C9orf78P1
100420741	LOC100420741
100420742	LOC100420742
100420743	LOC100420743
100420746	LOC100420746
100420748	LOC100420748
100420752	SRP72P1
100420754	SOCS5P1
100420758	PABPN1P1
100420759	SOCS6P1
100420760	CORO1CP1
100420763	CKAP2P1
100420765	LOC100420765
100420769	LOC100420769
100420770	MYG1P1
100420772	COPRSP1
100420774	LOC100420774
100420775	LOC100420775
100420776	CNTNAP3P6
100420777	CNTNAP3P7
100420778	CDRT15P6
100420779	LOC100420779
100420784	CDRT15P14
100420785	CNTNAP3P8
100420786	CNTNAP3P5
100420787	CNTNAP3P1
100420788	CDRT15P7
100420789	CDRT15P12
100420790	LOC100420790
100420792	NDFIP1P1
100420794	LOC100420794
100420797	LOC100420797
100420798	PABPN1P2
100420800	LOC100420800
100420801	LOC100420801
100420802	LOC100420802
100420803	LOC100420803
100420804	LOC100420804
100420811	CDRT15P10
100420818	EVA1CP2
100420821	EVA1CP1
100420827	NPAP1P1
100420828	LOC100420828
100420829	NPAP1P2
100420830	NPAP1P3
100420831	INAVAP1
100420832	CSRP2P2
100420833	FGFR3P4
100420834	SRRM1P2
100420839	LOC100420839
100420841	KATNBL1P5
100420843	KNOP1P4
100420845	LOC100420845
100420848	MSANTD3P1
100420850	LOC100420850
100420852	LOC100420852
100420853	LOC100420853
100420854	SPDYE22P
100420859	C2orf69P4
100420863	EVA1CP3
100420864	LOC100420864
100420869	ACAA2P1
100420872	LOC100420872
100420875	FAM204BP
100420877	SLC25A39P1
100420878	LOC100420878
100420879	LOC100420879
100420880	LOC100420880
100420881	FGFR3P6
100420885	LOC100420885
100420886	RNFT1P1
100420887	LOC100420887
100420888	TOR1BP1
100420889	ANAPC1P3
100420890	ANAPC1P5
100420892	RTRAFP1
100420893	VPS26CP1
100420895	LOC100420895
100420896	LOC100420896
100420897	LOC100420897
100420898	KNOP1P2
100420899	LOC100420899
100420900	PRXL2AP1
100420901	HAUS8P1
100420902	LOC100420902
100420904	LOC100420904
100420907	EVA1CP4
100420909	LYSETP1
100420910	PRMT1P1
100420911	RTRAFP2
100420916	FAM204CP
100420919	KATNBL1P1
100420920	ZDHHC4P1
100420921	AMMECR1LP1
100420924	RNF6P1
100420925	CDRT15P8
100420926	ZEB2P1
100420927	PRMT5P1
100420928	LOC100420928
100420929	LOC100420929
100420930	LOC100420930
100420939	NAP1L5P1
100420940	LOC100420940
100420941	BTN1A1P1
100420944	LOC100420944
100420946	KATNBL1P3
100420948	LOC100420948
100420949	LOC100420949
100420950	MRPL37P1
100420951	LOC100420951
100420952	FGFR3P5
100420954	LOC100420954
100420955	LOC100420955
100420957	TCERG1P1
100420958	TM9SF5P
100420963	FAM204DP
100420966	LOC100420966
100420967	LOC100420967
100420968	LYARP1
100420972	ZFYVE9P2
100420975	GMCL1P2
100420981	LOC100420981
100420982	LOC100420982
100420983	LOC100420983
100420990	LOC100420990
100421002	HAVCR1P2
100421006	LOC100421006
100421008	SLC9B1P3
100421009	LOC100421009
100421010	LOC100421010
100421018	AMZ2P2
100421022	LOC100421022
100421023	LOC100421023
100421028	LOC100421028
100421029	TCERG1P2
100421031	LOC100421031
100421039	NLRP7P1
100421043	LOC100421043
100421045	BCAS2P2
100421046	SOD2P1
100421047	RBMX2P3
100421053	RIPPLY3P1
100421055	ZMYND19P1
100421057	GSTM3P2
100421058	PABPC1P11
100421061	LOC100421061
100421064	LOC100421064
100421071	ZCCHC10P2
100421072	COQ10BP2
100421074	LOC100421074
100421075	RCC2P2
100421087	LOC100421087
100421090	RCC2P4
100421091	LOC100421091
100421092	ESDP1
100421093	LOC100421093
100421094	LOC100421094
100421096	NCAPGP1
100421097	ALG1L12P
100421100	LOC100421100
100421108	ITPK1P1
100421109	KPNA4P1
100421110	VENTXP8
100421113	CROCCP4
100421114	CROCCP5
100421116	LOC100421116
100421121	LOC100421121
100421122	LOC100421122
100421123	PGBD4P5
100421125	SMC4P1
100421126	LOC100421126
100421129	IFNL3P1
100421130	LOC100421130
100421131	RCC2P6
100421133	PGAM5P1
100421136	PGBD4P3
100421137	DPPA2P1
100421141	LOC100421141
100421142	LOC100421142
100421143	ELL2P2
100421146	PGBD4P4
100421148	NCAPGP2
100421150	COQ10BP1
100421153	DLEC1P1
100421154	DPPA4P2
100421156	DPPA4P1
100421158	LOC100421158
100421160	LOC100421160
100421161	LOC100421161
100421165	LOC100421165
100421166	SEC24AP1
100421167	SCML2P1
100421169	LOC100421169
100421171	LOC100421171
100421172	SCML2P2
100421173	LOC100421173
100421174	LOC100421174
100421175	NCAPD2P1
100421177	CRIPTOP1
100421178	PGAM4P1
100421179	LOC100421179
100421180	PGBD4P6
100421182	PGBD4P7
100421184	ZBTB2P1
100421185	PGBD4P8
100421188	GAPDHP57
100421189	GAPDHP49
100421194	PDK1P1
100421197	LOC100421197
100421198	LAMP1P1
100421201	LOC100421201
100421202	LOC100421202
100421204	LOC100421204
100421207	LOC100421207
100421217	USP9YP5
100421219	USP9YP8
100421220	USP9YP9
100421222	USP9YP10
100421224	USP9YP11
100421226	RABEPKP1
100421228	PGBD4P2
100421232	GAPDHP56
100421235	LOC100421235
100421236	GAPDHP50
100421238	DDX5P1
100421239	FANCD2P1
100421245	NIP7P3
100421246	LOC100421246
100421248	LOC100421248
100421250	LOC100421250
100421256	LOC100421256
100421257	LOC100421257
100421258	LOC100421258
100421259	LOC100421259
100421267	PDE4DIPP8
100421269	PDE4DIPP10
100421271	GAPDHP51
100421273	LOC100421273
100421279	PDE4DIPP9
100421281	LOC100421281
100421287	LOC100421287
100421288	LOC100421288
100421289	PRCPP1
100421292	LOC100421292
100421293	LOC100421293
100421294	LOC100421294
100421295	PRPS1P2
100421296	SRSF11P1
100421300	LOC100421300
100421303	LOC100421303
100421306	LOC100421306
100421307	DDX43P1
100421308	LOC100421308
100421309	LOC100421309
100421311	BRCC3P1
100421313	GAPDHP52
100421318	GAPDHP53
100421319	GAPDHP54
100421323	HNRNPRP3
100421324	GAPDHP55
100421328	DDX50P2
100421330	LOC100421330
100421331	SAMD11P1
100421332	LOC100421332
100421336	LOC100421336
100421338	CNOT7P1
100421340	FNDC3CP
100421341	UBE2V2P3
100421343	LOC100421343
100421344	LOC100421344
100421347	LOC100421347
100421349	LOC100421349
100421350	TCEA1P4
100421351	HNRNPA1P14
100421353	HNRNPA1P15
100421354	HNRNPRP2
100421357	HNRNPA3P7
100421358	LOC100421358
100421361	IDI1P3
100421362	LOC100421362
100421363	ANKRD20A17P
100421364	LOC100421364
100421368	LOC100421368
100421369	DDX20P1
100421371	DDX10P1
100421372	MSANTD7
100421374	MPRIPP1
100421376	HNRNPA1P17
100421378	HNRNPA1P77
100421379	HNRNPA1P37
100421384	HNRNPA1P38
100421385	LOC100421385
100421386	LOC100421386
100421387	LOC100421387
100421389	HNRNPA1P9
100421390	EIF5P1
100421391	EIF5P2
100421395	HNRNPA3P12
100421397	HNRNPA1P68
100421398	HNRNPA1P54
100421399	HNRNPA1P46
100421400	LOC100421400
100421401	LOC100421401
100421402	LOC100421402
100421404	LOC100421404
100421409	LOC100421409
100421413	HNRNPA3P10
100421414	LOC100421414
100421415	HNRNPA3P9
100421417	LOC100421417
100421419	PPP4R2P1
100421420	TPT1P5
100421422	ANKRD20A10P
100421424	HNRNPA1P29
100421427	ANKRD20A16P
100421428	RNGTTP1
100421429	RTEL1P1
100421430	HNRNPA1P74
100421431	HNRNPA3P11
100421432	HNRNPA1P44
100421433	HNRNPA1P71
100421436	UBE2FP1
100421437	DNAJB6P7
100421438	DNAJC8P2
100421439	TPT1P3
100421444	LOC100421444
100421446	LOC100421446
100421451	HNRNPA3P16
100421455	EIF4EP4
100421462	TRAPPC2LP1
100421465	LOC100421465
100421468	LOC100421468
100421471	LOC100421471
100421472	MTFR2P1
100421473	TVP23BP2
100421474	LOC100421474
100421478	GARIN3P1
100421479	HTR1DP1
100421480	TPT1P12
100421482	LOC100421482
100421483	LOC100421483
100421484	MARK2P11
100421485	MARK2P5
100421487	CCNQP2
100421490	DNAJC9P1
100421493	PIMREGP4
100421494	LOC100421494
100421495	ACTR6P1
100421496	MARK2P4
100421498	MARK2P8
100421499	MARK2P17
100421500	MARK2P6
100421501	MARK2P1
100421502	MARK2P2
100421503	MARK3P2
100421504	LOC100421504
100421505	LOC100421505
100421506	ILF2P1
100421507	MARK2P3
100421508	MARK2P19
100421509	LARP7P4
100421510	FAM20BP1
100421511	MARK2P18
100421512	RBPMS2P1
100421513	LOC100421513
100421515	BMPR1AP1
100421517	LOC100421517
100421518	LOC100421518
100421523	LOC100421523
100421525	DNAJB6P8
100421527	LOC100421527
100421528	EIF4BP5
100421531	MARK2P7
100421533	EIF4A1P10
100421535	GEMIN8P3
100421536	LOC100421536
100421537	BPNT2P1
100421539	SUZ12P2
100421541	LOC100421541
100421542	DNAJA1P6
100421545	EIF4HP2
100421548	LOC100421548
100421549	RFC5P1
100421550	MARK3P1
100421558	LOC100421558
100421559	LOC100421559
100421560	GCNT1P2
100421561	LOC100421561
100421565	MARK2P12
100421566	CCNQP3
100421569	GLYR1P1
100421572	MESTP2
100421574	LOC100421574
100421577	FAM21EP
100421579	EIF4A2P2
100421580	ABRAXAS1P1
100421581	GCNT1P3
100421582	PAIP1P1
100421583	LOC100421583
100421588	SINHCAFP1
100421589	LRRC37A7P
100421591	LOC100421591
100421594	MTCH2P3
100421595	THRAP3P3
100421597	LOC100421597
100421598	GCNT1P5
100421599	TVP23CP1
100421601	PPATP2
100421602	LOC100421602
100421603	LOC100421603
100421606	FAM133FP
100421610	C4BPAP3
100421611	LOC100421611
100421614	ACTR2P1
100421617	FAM133GP
100421618	LOC100421618
100421620	LOC100421620
100421621	FAM187B2P
100421622	LOC100421622
100421623	ZP3P1
100421629	METTL21AP1
100421630	LOC100421630
100421632	THRAP3P2
100421633	WARS2P1
100421634	CUBNP3
100421636	LOC100421636
100421637	ACSL3P1
100421638	CTAGE13P
100421641	LOC100421641
100421642	ZP3P2
100421646	LOC100421646
100421648	SUCLA2P3
100421651	LOC100421651
100421652	PTP4A1P1
100421655	LOC100421655
100421657	HNRNPDLP4
100421658	LOC100421658
100421663	LOC100421663
100421664	SPICP5
100421667	LOC100421667
100421669	RRBP1P2
100421670	DRG1P2
100421671	SUCLG2P1
100421672	SNRPB2P1
100421673	LOC100421673
100421674	LOC100421674
100421675	ARL2BPP9
100421681	PTP4A1P7
100421684	LOC100421684
100421685	LOC100421685
100421689	NSA2P5
100421690	LOC100421690
100421691	LOC100421691
100421692	LOC100421692
100421693	NSA2P7
100421694	GLULP5
100421695	BNIP3P10
100421696	BNIP3P14
100421697	BNIP3P23
100421698	BNIP3P24
100421699	BNIP3P26
100421700	BNIP3P29
100421701	BNIP3P39
100421702	BNIP3P40
100421703	BNIP3P12
100421704	BNIP3P17
100421705	BNIP3P20
100421706	BNIP3P22
100421707	BNIP3P25
100421708	BNIP3P27
100421709	BNIP3P38
100421710	BNIP3P8
100421712	SUCLG2P3
100421716	UBE2Q2P4Y
100421717	UBE2Q2P5Y
100421718	NEK4P1
100421721	NSA2P6
100421724	BNIP3P5
100421728	NEK4P3
100421729	VPS26BP1
100421730	TMED2P1
100421731	VPS26AP1
100421733	EEF1GP6
100421734	NEK4P2
100421736	BNIP3P3
100421737	LOC100421737
100421741	ARAFP1
100421742	LOC100421742
100421746	LOC100421746
100421749	NSA2P1
100421751	LOC100421751
100421754	BNIP3P2
100421756	EEF1B2P7
100421765	NSA2P4
100421766	UBE2Q2P7
100421767	UBE2Q2P11
100421768	UBE2Q2P12
100421769	UBE2Q2P6
100421771	UBE2Q2P8
100421774	EEF1B2P8
100421775	LOC100421775
100421776	NIPA2P4
100421779	ACSM5P1
100421782	LOC100421782
100421784	STK24P1
100421787	LOC100421787
100421788	KMT5AP2
100421790	PUS7P1
100421793	LOC100421793
100421794	HNRNPCP6
100421795	ST3GAL5P1
100421796	EEF1A1P19
100421797	EEF1A1P20
100421798	EEF1A1P50
100421799	LONRF2P2
100421802	LOC100421802
100421803	ENPP7P9
100421804	ST3GAL1P1
100421805	ENPP7P10
100421806	ENPP7P11
100421807	EEF1A1P21
100421808	LOC100421808
100421809	LONRF2P3
100421810	LONRF2P4
100421811	LOC100421811
100421813	ENPP7P2
100421815	EEF1A1P23
100421816	ENPP7P4
100421817	EEF1A1P45
100421819	KMT5AP3
100421820	EEF1A1P36
100421821	LOC100421821
100421822	PTPN11P2
100421823	ENPP7P1
100421824	LOC100421824
100421825	EEF1A1P37
100421827	LONRF2P1
100421828	HNRNPCP4
100421829	EEF1A1P10
100421840	EEF1A1P44
100421842	LOC100421842
100421854	EEF1A1P4
100421855	LOC100421855
100421859	ENPP7P7
100421860	ENPP7P8
100421861	CBX3P3
100421863	LOC100421863
100421865	EEF1A1P3
100421868	LOC100421868
100421870	LOC100421870
100421893	LOC100421893
100421894	LOC100421894
100421901	LOC100421901
100421910	LOC100421910
100421925	MOB4P1
100421926	NACAP9
100421943	CBX3P5
100421973	ARPC3P4
100421975	CBX3P7
100421976	ISG20L2P2
100421985	LOC100421985
100422013	LOC100422013
100422019	EFL1P2
100422020	LOC100422020
100422021	LOC100422021
100422022	LOC100422022
100422023	UGT2A3P7
100422024	LOC100422024
100422026	LOC100422026
100422029	LOC100422029
100422032	LOC100422032
100422044	ARPC1AP1
100422053	LOC100422053
100422055	VPS35P1
100422059	ABCF2P2
100422076	LOC100422076
100422088	ASH2LP2
100422091	SLC30A6P1
100422094	KCTD5P1
100422106	LOC100422106
100422179	KCTD9P5
100422188	LOC100422188
100422189	LOC100422189
100422190	LOC100422190
100422194	LOC100422194
100422200	EIF3EP4
100422204	LOC100422204
100422209	LOC100422209
100422212	LOC100422212
100422213	LOC100422213
100422225	LOC100422225
100422227	LOC100422227
100422229	MAPRE1P3
100422230	KCTD10P1
100422232	PARK7P2
100422233	LOC100422233
100422235	CYP4F36P
100422238	CYP4F23P
100422241	LOC100422241
100422242	KCTD9P4
100422243	NPM1P27
100422247	CYP4F34P
100422249	NPM1P41
100422250	SUMO2P11
100422254	EBAG9P1
100422256	NPM1P23
100422259	NPM1P29
100422261	NPM1P37
100422263	LOC100422263
100422264	CYP51A1P3
100422265	SUMO2P19
100422267	LOC100422267
100422268	BRIX1P1
100422270	NPM1P44
100422271	PSMC2P2
100422272	NPM1P52
100422273	KCTD9P1
100422274	LOC100422274
100422275	LOC100422275
100422284	NPM1P49
100422285	CPSF1P2
100422286	PSMA1P1
100422287	LOC100422287
100422288	CYP4A27P
100422289	PSMB7P1
100422292	RGL4P1
100422294	CAPZA1P2
100422296	PARK7P1
100422298	LOC100422298
100422299	C1QBPP2
100422300	LOC100422300
100422305	PSMC1P13
100422309	NPM1P43
100422310	C1QBPP3
100422312	NPM1P24
100422313	NPM1P26
100422315	LOC100422315
100422316	NPM1P45
100422317	LOC100422317
100422319	LOC100422319
100422324	CAPZA1P5
100422325	LOC100422325
100422330	QRSL1P2
100422334	LOC100422334
100422337	GNA13P1
100422338	G3BP1P1
100422339	SDR42E1P5
100422340	SDR42E1P1
100422342	PIGUP1
100422343	UPF3AP3
100422346	SDR42E1P2
100422347	SDR42E1P3
100422348	SDR42E1P4
100422349	PIGFP2
100422352	LOC100422352
100422354	CHCHD3P2
100422363	BUB1P1
100422368	LOC100422368
100422369	PARD6BP1
100422371	RIMKLBP2
100422372	NDE1P1
100422374	QRSL1P3
100422375	LOC100422375
100422376	LOC100422376
100422381	PPP1R10P1
100422382	LOC100422382
100422384	POLR3DP1
100422385	DIMT1P1
100422386	ADAD1P1
100422391	POLR3GP2
100422395	POLR3GP1
100422398	LOC100422398
100422399	LOC100422399
100422402	LOC100422402
100422407	ADAD1P2
100422408	LOC100422408
100422411	PSMD8P1
100422413	LOC100422413
100422414	LOC100422414
100422416	LOC100422416
100422417	SLC6A14P3
100422418	LOC100422418
100422426	CRADDP1
100422429	NAPGP2
100422431	NDUFB5P2
100422432	SLC6A14P1
100422434	LOC100422434
100422437	MYL6BP1
100422438	LOC100422438
100422440	LOC100422440
100422441	LOC100422441
100422445	NUDT19P5
100422449	TIAL1P1
100422450	NUDT19P3
100422452	NUDT19P4
100422453	LOC100422453
100422456	LOC100422456
100422458	NUDT19P2
100422463	LOC100422463
100422467	NUDT21P1
100422469	B3GNT2P1
100422471	LOC100422471
100422473	TOMM40P4
100422478	LOC100422478
100422479	LOC100422479
100422486	KRR1P1
100422490	LOC100422490
100422491	LOC100422491
100422492	LOC100422492
100422493	LOC100422493
100422495	LOC100422495
100422496	PRPF19P1
100422497	LOC100422497
100422500	TRPC6P4
100422501	LOC100422501
100422502	TRPC6P6
100422505	ATP8A2P1
100422510	LOC100422510
100422513	LOC100422513
100422514	ATP5PBP4
100422517	BSNDP2
100422519	LOC100422519
100422523	ATP5PBP1
100422524	LOC100422524
100422526	LOC100422526
100422527	SLC4A1APP2
100422528	LOC100422528
100422529	LOC100422529
100422530	LOC100422530
100422531	FCF1P8
100422532	NDUFAF4P3
100422533	FCF1P1
100422535	FCF1P6
100422536	FCF1P7
100422537	LOC100422537
100422540	VTI1BP4
100422545	HIRAP1
100422546	XRCC6P4
100422547	SLC16A1P1
100422548	LOC100422548
100422549	LOC100422549
100422550	SLC5A4P1
100422556	LOC100422556
100422558	SMG1P6
100422559	RACK1P2
100422561	RACK1P1
100422562	RACK1P3
100422564	LOC100422564
100422580	ELOAP1
100422581	DFFBP1
100422582	ELOCP31
100422587	LOC100422587
100422588	MGAT2P1
100422589	MGAT2P2
100422591	SDHCP3
100422593	LOC100422593
100422595	PCMTD1P3
100422598	SDHCP4
100422600	SDHCP1
100422602	ST13P14
100422603	ST13P15
100422604	LILRA2P1
100422605	ST13P16
100422606	SLC25A3P3
100422608	SLC25A24P2
100422610	LOC100422610
100422614	LOC100422614
100422622	LOC100422622
100422623	LOC100422623
100422624	SLC25A15P1
100422625	GOT2P5
100422627	LOC100422627
100422628	GOT2P7
100422633	LOC100422633
100422634	CASP1P3
100422635	SLC25A15P3
100422636	SLC25A15P4
100422637	LOC100422637
100422638	LOC100422638
100422639	LOC100422639
100422640	LOC100422640
100422641	LOC100422641
100422642	SLC25A15P5
100422644	SERPINA7P1
100422645	LOC100422645
100422646	ACCSLP1
100422656	EEF1DP7
100422657	RAC1P6
100422658	RAC1P9
100422666	YWHABP2
100422669	LOC100422669
100422671	LOC100422671
100422674	YWHAQP7
100422685	LOC100422685
100422686	SLC25A6P3
100422687	LOC100422687
100422690	SLC25A6P4
100422691	ITGB1P1
100422693	LOC100422693
100422694	LOC100422694
100422695	LOC100422695
100422696	LOC100422696
100422710	PPFIA1P1
100422711	THAP12P2
100422712	THAP12P7
100422713	LOC100422713
100422715	THAP12P10
100422716	ST6GALNAC2P1
100422717	LOC100422717
100422730	LOC100422730
100422737	LINC02532
100422781	LOC100422781
100422821	MIR1273C
100422823	MIR4300
100422824	MIR3128
100422825	MIR3160-2
100422826	MIR4274
100422827	MIR3160-1
100422828	MIR4287
100422829	MIR4319
100422830	MIR3171
100422831	MIR1302-9
100422832	MIR3191
100422833	MIR3188
100422834	MIR1302-10
100422835	MIR3183
100422836	MIR3180-3
100422837	MIR1193
100422838	MIR3195
100422839	MIR3119-1
100422840	MIR4317
100422841	MIR3174
100422842	MIR3074
100422843	MIR4293
100422844	MIR3118-3
100422845	MIR1233-2
100422846	MIR3164
100422847	MIR514B
100422848	MIR4283-2
100422849	MIR548T
100422850	MIR548V
100422851	MIR4316
100422852	MIR4259
100422853	MIR3182
100422854	MIR3187
100422855	MIR4301
100422856	MIR3123
100422857	MIR4318
100422858	MIR4285
100422859	MIR3136
100422860	MIR4292
100422861	MIR4306
100422862	MIR548S
100422863	MIR4265
100422864	MIR544B
100422865	MIR4320
100422866	MIR3115
100422867	MIR378C
100422868	MIR4270
100422869	MIR3152
100422870	MIR3180-1
100422871	MIR3117
100422872	MIR1244-3
100422873	MIR4297
100422874	MIR4279
100422875	MIR3192
100422876	MIR3148
100422877	MIR3202-2
100422878	MIR3168
100422879	MIR3124
100422880	MIR3162
100422881	MIR3170
100422882	MIR3120
100422883	MIR4325
100422884	MIR548U
100422885	MIR1244-2
100422886	MIR3179-2
100422887	MIR4280
100422888	MIR4264
100422889	MIR3194
100422891	MIR4327
100422892	MIR3157
100422893	MIR3154
100422894	MIR4260
100422895	MIR4294
100422896	MIR3140
100422897	MIR4302
100422898	MIR4255
100422899	MIR3190
100422900	MIR3158-1
100422901	MIR3135A
100422902	MIR3116-1
100422903	MIR4288
100422904	MIR3193
100422905	MIR4311
100422907	MIR3156-2
100422908	MIR3129
100422909	MIR4295
100422910	MIR2861
100422911	MIR500B
100422912	MIR3200
100422913	MIR320E
100422914	MIR4253
100422915	MIR3065
100422916	MIR3201
100422917	MIR4283-1
100422918	MIR3167
100422919	MIR1302-11
100422920	MIR548X
100422921	MIR3149
100422922	MIR1972-2
100422923	MIR548W
100422924	MIR4303
100422925	MIR4322
100422926	MIR3137
100422927	MIR4291
100422928	MIR3127
100422929	MIR4261
100422930	MIR4330
100422931	MIR4304
100422932	MIR4328
100422933	MIR378B
100422934	MIR3143
100422935	MIR3118-4
100422936	MIR3153
100422937	MIR4275
100422938	MIR3142
100422939	MIR3147
100422940	MIR4305
100422941	MIR4272
100422942	MIR3133
100422943	MIR3189
100422944	MIR3186
100422945	MIR4326
100422946	MIR3116-2
100422947	MIR3122
100422948	MIR4284
100422949	MIR3118-2
100422950	MIR3141
100422951	MIR3144
100422952	MIR4271
100422953	MIR3165
100422954	MIR4309
100422955	MIR4273
100422956	MIR3180-2
100422957	MIR3131
100422959	MIR4268
100422960	MIR3179-1
100422961	MIR4315-2
100422962	MIR4281
100422963	MIR4290
100422964	MIR3150A
100422965	MIR4263
100422966	MIR4277
100422967	MIR3146
100422968	MIR4251
100422969	MIR2909
100422971	MIR4312
100422972	MIR3181
100422973	MIR3169
100422974	MIR3178
100422975	MIR4252
100422976	MIR4256
100422977	MIR1184-3
100422978	MIR3185
100422979	MIR4324
100422980	MIR4323
100422981	MIR3173
100422982	MIR4286
100422983	MIR4314
100422984	MIR4308
100422985	MIR1184-2
100422986	MIR3125
100422987	MIR3202-1
100422988	MIR3156-1
100422989	MIR3155A
100422990	MIR3134
100422991	MIR1260B
100422992	MIR3151
100422993	MIR3130-1
100422994	MIR4267
100422995	MIR3175
100422996	MIR4262
100422997	MIR4257
100422998	MIR3199-2
100422999	MIR4278
100423000	MIR3161
100423001	MIR3145
100423002	MIR3130-2
100423003	MIR3184
100423004	MIR4315-1
100423005	MIR4282
100423006	MIR3179-3
100423008	MIR3118-1
100423009	MIR4329
100423010	MIR3119-2
100423011	MIR3138
100423012	MIR3177
100423013	MIR4310
100423014	MIR3196
100423015	MIR4289
100423016	MIR3159
100423017	MIR3139
100423018	MIR3156-3
100423019	MIR4307
100423020	MIR4258
100423021	MIR4298
100423023	MIR3197
100423025	MIR3198-1
100423026	MIR4299
100423027	MIR4266
100423028	MIR4254
100423029	MIR3163
100423030	MIR3126
100423031	MIR4321
100423032	MIR3121
100423033	MIR3158-2
100423034	MIR3199-1
100423035	MIR4313
100423036	MIR2355
100423037	MIR3176
100423038	MIR466
100423039	MIR3132
100423040	MIR3166
100423041	MIR4296
100423042	MIR4276
100423043	MIR4269
100423044	LOC100423044
100423046	STX8P1
100423060	ASNSP6
100423061	ASNSP3
100423062	IGLL5
100431168	MYL6P2
100431172	KLRF2
100431173	RNY4P16
100431174	LOC100431174
100431175	LOC100431175
100431177	GPRASP3P1
100462647	NKAIN1P1
100462648	NKAIN1P2
100462652	SLC6A14P2
100462676	RCHTS
100462721	INTLQ1
100462722	INTLQ3
100462723	INTLQ2
100462724	OFC9
100462725	NAFLD2
100462732	ATP6V1G1P6
100462767	ACTBP12
100462772	FTH1P22
100462776	RRAGAP1
100462780	FTLP9
100462782	MEMO1P3
100462785	MEMO1P4
100462786	FTLP18
100462787	CICP10
100462788	FTLP6
100462790	FTLP8
100462792	FTLP12
100462793	FTLP13
100462794	FTLP14
100462795	H2AZP4
100462797	FTH1P24
100462799	FTH1P25
100462800	H2AZP6
100462809	RSL24D1P8
100462810	RHOT1P3
100462811	RHOT1P2
100462812	FGFR3P1
100462813	RHOT1P1
100462815	FGFR3P2
100462816	FGFR3P3
100462820	USP9YP6
100462821	USP9YP7
100462824	EIF4A1P3
100462825	ATP7BP1
100462826	EIF4A1P13
100462829	GCNT1P4
100462830	EIF4A1P12
100462832	PNPLA4P1
100462833	ISCUP1
100462836	EIF3EP3
100462838	ATP6V1G1P3
100462840	ATP6V1G1P5
100462843	ATP6V1G1P4
100462844	ATP6V1E1P2
100462850	COX6B1P4
100462851	COX6B1P6
100462857	LSM6P2
100462862	ATP5MGP8
100462865	ATP5MGP6
100462866	ELOCP21
100462867	ELOCP6
100462868	ELOCP7
100462869	ELOCP8
100462870	ELOCP9
100462871	ELOCP10
100462872	ELOCP11
100462873	ELOCP4
100462874	ELOCP12
100462875	ELOCP13
100462876	ELOCP14
100462877	ELOCP15
100462878	ELOCP16
100462879	ELOCP17
100462880	ELOCP19
100462881	ELOCP23
100462886	TAF13P2
100462953	MICOS10P1
100462954	MICOS10P3
100462957	MICOS10P4
100462977	MTRNR2L1
100462981	MTRNR2L2
100462982	CCT5-2P
100462983	MTRNR2L3
100462984	HSPD1P22
100462985	HSPD1P16
100462986	HSPD1P17
100462987	HSPD1P13
100462988	LOC100462988
100462989	HSPD1P20
100462990	HSPD1P21
100463285	MTRNR2L4
100463286	CCT6P5
100463288	HSPD1P19
100463289	MTRNR2L5
100463482	MTRNR2L6
100463486	MTRNR2L8
100463487	MTRNR2L9
100463488	MTRNR2L10
100463489	MTRNR2L11
100463498	MTRNR2L12
100463500	MTRNR2L13
100463528	LSP1P1
100498661	OSBPL9P4
100498859	LINC00881
100499165	FGQTL1
100499166	LPRS6
100499167	EOE2
100499168	FGQTL6
100499169	FGQTL4
100499171	LINC00276
100499177	THAP9-AS1
100499183	BAALC-AS1
100499191	MSL3P2
100499192	MSL3P3
100499194	LINC02992
100499223	LOC100499223
